Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAH,CAT,CB,CBG,CBOE,CBS,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CLX,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CSCO,CTAS,CTL,CTXS,CVX,DIS,FOX,FOXA,FTI,GOOG,GOOGL,HRB,KMX,KO,LNT,LUV,MMM,MO,SBUX,SCHW,SEE,SHW,SIG,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XRX,XYL,YUM,ZBH,ZION,ZTS
2016-12-01,42.700371,45.271797,170.33934,107.319603,56.670773,76.147766,36.572552,115.334793,99.510002,67.171173,42.642387,93.142029,225.649155,69.220001,47.021687,55.648518,10.445937,132.879288,68.495216,187.095749,62.482937,39.647285,84.370285,48.148308,63.509998,84.429588,92.540001,81.231415,68.841774,64.812805,122.010002,29.773176,8.39,49.023567,147.503433,137.473068,111.782173,98.452103,743.650024,79.714615,93.610001,142.684189,110.533638,48.349251,63.499557,68.261612,139.602875,66.002563,54.201195,103.324417,19.274504,35.363491,157.279465,158.745026,69.151108,69.919106,71.129669,250.557465,780.76001,147.528214,21.086452,43.080032,44.299191,44.073757,161.468246,43.620525,295.779999,47.561855,1479.660034,364.298981,36.060417,53.969814,20.09,36.228683,118.16658,56.221142,29.245071,68.181267,92.994453,125.840775,29.440001,68.552399,59.484573,48.315632,25.18,118.870003,47.98,27.465324,33.620461,41.915928,7.05,72.296761,272.549988,134.464569,74.107918,110.071266,106.002441,402.380005,38.222485,57.950001,22.668896,84.633568,22.627991,55.242039,28.222958,114.635124,20.615551,68.060204,107.886856,96.68058,27.715578,27.840214,34.53054,747.919983,764.330017,21.011543,59.099998,38.863144,34.119411,46.507057,167.680099,60.136936,57.133682,39.231487,44.469166,262.663147,89.133148,101.448746,163.439941,68.393761,56.84,43.89484,167.151184,114.644684,73.440002,95.73848,51.220913,78.594582,35.228691,116.343567,70.72393,34.325283,109.995567,23.323355,51.477009,36.542465,225.488617,65.305855,74.044922,80.340141,76.083649,70.695099,139.015808,34.571693,47.16,72.960838,112.157433,74.437012,55.124882,47.154289,92.235664,68.295799,47.78376,25.200001,30.469999,68.470001,32.038929,123.548508,257.410004,158.020691,42.135696,100.544571,111.996651,104.290001,49.034286,104.412933,74.76963,77.754784,53.440327,36.163742,57.642292,124.181335,75.597069,82.360001,77.57,77.82,54.925064,47.02475,133.710007,82.097816,59.748379,53.07925,61.41,52.52837,157.54216,119.198257,67.384125,28.628078,67.994225,49.122551,19.85815,29.228107,72.069466,97.364052,137.022507,37.057701,34.894176,51.982952,24.167475,51.001331,61.339882,98.770706,39.854286,48.727901
2016-12-02,43.510693,45.618137,169.720871,107.721481,56.929413,77.126541,36.864357,114.972099,99.730003,68.241859,42.344051,92.626564,216.28418,70.57,47.742733,56.165195,10.587995,131.490433,66.366882,186.427444,62.132076,40.04031,83.709175,47.596436,63.869999,83.650833,92.459999,83.162704,69.096214,64.228645,122.959999,31.098627,8.53,47.644157,146.152023,139.037125,110.256638,100.002296,740.340027,82.332664,93.269997,142.615402,110.109459,48.586105,63.470325,68.23175,140.067993,66.595924,52.623882,105.04071,19.462309,35.492695,158.366455,160.139496,69.675728,70.699005,70.47261,249.092728,783.73999,147.392685,20.821644,43.455238,43.690369,44.28709,162.360825,44.506573,297.190002,46.632153,1473.0,358.658661,36.602974,54.124565,20.35,35.481091,119.447311,54.994038,29.860556,68.085129,91.931541,124.66069,30.120001,71.097954,59.101566,48.819324,25.32,117.629997,47.849998,27.140179,33.395542,42.543144,7.23,71.504845,266.670013,133.404846,73.877274,110.497681,106.666573,400.029999,38.463245,57.48,22.954639,84.037483,22.459494,55.706009,28.03129,115.386902,20.771862,68.179649,107.610687,96.250618,27.014793,27.050419,35.426144,750.5,764.460022,20.953657,57.990002,39.046963,34.580612,47.337009,167.485825,61.188789,55.864265,38.389606,45.304127,261.853088,89.934135,103.422447,163.400848,67.196457,57.110001,44.055004,169.552277,114.082596,72.489998,96.268494,50.569847,76.688141,35.931236,115.765869,72.260971,33.757599,110.320389,23.07795,51.952034,36.288696,225.755554,66.01899,74.159096,79.161972,75.525291,70.318642,141.285767,34.524048,46.459999,72.873955,112.390663,73.986763,55.988518,47.59026,91.902542,68.596497,47.394547,24.77,30.030001,69.269997,32.307682,124.106071,253.389999,157.814499,41.793289,99.824936,111.919693,104.849998,48.654778,105.131805,75.057083,78.728142,53.459492,35.445522,58.527927,125.724945,76.938011,82.199997,78.349998,75.5,55.847069,46.968178,134.729996,82.965401,61.435802,53.328449,62.779999,51.793709,161.64032,117.745346,67.948181,29.40052,68.196266,49.209373,19.599632,29.648243,70.585915,96.746147,138.586929,37.250004,35.117916,52.791077,24.295347,50.991486,61.075699,99.176506,39.68663,48.668427
2016-12-05,44.004803,45.242115,170.109924,106.947136,58.299244,77.850822,37.379875,115.393608,101.949997,68.718803,42.247822,93.414345,220.912292,71.18,47.684536,56.643608,10.739522,127.510941,66.755623,187.89183,62.590145,40.164921,84.253624,47.751347,64.309998,85.050613,94.010002,81.486313,68.85157,63.971214,124.93,31.187649,8.68,48.300358,149.043671,140.272919,111.383781,99.485558,759.359985,85.920357,93.839996,141.622681,110.849312,49.247353,64.737587,67.963051,142.761795,67.100304,52.648636,106.130257,20.025715,36.258011,158.356827,162.002029,71.04364,70.699005,70.63932,251.414368,776.419983,147.305557,21.41991,43.33675,43.999615,45.402271,161.262268,45.19495,290.220001,46.837669,1499.76001,361.546417,36.297165,53.728012,20.709999,36.877911,120.427261,56.230957,30.168297,69.305908,91.264809,125.538437,30.610001,71.670204,59.897049,50.010746,25.530001,116.559998,48.349998,27.331444,33.395542,43.278168,7.48,72.808617,270.929993,134.664505,73.829247,110.284485,108.760429,396.269989,38.443981,56.959999,22.840343,84.731277,23.42091,55.619015,28.299623,116.771744,21.006325,70.863197,107.848763,97.677284,27.172716,27.208378,36.132679,762.52002,778.219971,21.358839,58.080002,39.298504,34.657478,46.507057,166.699036,60.74892,56.147446,38.627316,45.59882,263.17691,91.467712,104.202316,165.120132,67.91288,57.419998,44.158642,170.875717,112.692192,71.610001,95.314484,51.055721,77.392067,36.19931,116.666702,73.719208,34.364433,110.251495,23.902512,51.845394,36.307499,227.71608,67.787178,73.245667,81.050949,75.750603,70.863518,140.758102,35.715195,47.98,72.970505,112.604469,75.034081,56.204422,48.273949,91.451851,68.392799,47.264805,25.059999,30.43,68.260002,32.317268,124.235504,257.600006,154.770752,41.940037,100.009705,112.121704,105.309998,49.005093,104.354637,76.633171,79.008751,54.791431,35.552284,61.44194,126.160316,77.78289,82.910004,79.459999,75.550003,56.176353,46.911602,134.830002,82.858177,60.213875,53.376369,62.66,52.538033,164.701843,119.257172,67.102104,29.95363,67.291862,49.701378,20.001774,30.287996,72.186584,96.481339,140.559906,37.29808,35.215199,52.937122,23.835012,50.912735,61.70192,100.393944,39.992363,49.382099
2016-12-06,44.311142,45.944695,172.883057,107.770485,59.027264,77.195053,37.370148,116.069969,101.550003,69.108154,42.998463,93.365715,224.640457,76.32,47.859127,56.901947,10.730052,126.614563,66.64872,187.65596,62.883991,40.04031,86.4217,48.235443,64.93,85.090034,96.239998,83.133286,69.428917,64.357346,124.169998,31.266777,9.45,49.234943,152.63089,140.099152,111.937645,98.325356,764.719971,86.03672,94.089996,141.091949,111.677948,49.424992,64.679085,67.88343,142.025375,66.853065,54.407661,107.026978,20.085022,36.476673,157.95282,160.666077,71.532173,70.406555,70.91391,250.946045,779.809998,147.383011,21.733757,43.43549,44.453815,45.782742,161.595749,45.590263,291.160004,46.964893,1504.819946,361.179443,36.598042,54.192272,20.809999,38.520641,122.280441,56.859238,29.879789,68.652275,92.008858,126.874573,31.75,72.568062,60.05418,50.930954,25.59,117.389999,47.549999,27.32188,33.933388,43.856388,7.58,72.972794,276.320007,137.213837,74.098305,110.739952,109.858078,366.369995,38.443981,56.59,22.649851,85.83548,23.361443,55.706009,28.107958,117.11795,20.850018,69.772255,107.382149,98.361305,27.014793,27.149143,36.072971,759.109985,776.179993,21.889435,60.5,39.25013,34.667091,47.210056,166.873886,61.485218,56.088856,38.894737,45.765816,263.236206,91.79982,105.68499,165.686737,69.051308,58.0,44.215168,170.261276,111.99205,71.82,95.07357,52.270405,77.832016,36.190067,116.16732,75.049347,34.902756,110.822372,23.75527,52.301029,36.9842,230.854767,67.445274,73.045853,81.050949,75.858353,71.61644,142.958374,36.077297,48.169998,73.462883,113.537407,74.720856,56.322186,47.788429,92.000534,69.226982,47.564201,25.41,30.940001,70.970001,32.15411,125.818565,254.220001,154.466354,41.920467,100.31118,112.102463,107.169998,49.365139,104.364349,76.434914,78.728142,54.283569,35.464931,61.632397,127.080551,78.883553,83.040001,79.809998,78.120003,56.458595,47.486797,138.880005,82.57547,61.920692,53.117588,63.549999,53.698032,164.120514,122.47715,67.598076,29.934557,67.695953,49.942547,20.710306,30.412128,73.289497,100.218178,142.742157,37.278851,35.19574,53.102642,23.783867,51.355705,62.0933,103.541466,41.343521,49.778587
2016-12-07,44.459381,48.141487,176.344543,108.829071,57.465851,74.757919,37.428509,119.167519,103.360001,70.99646,43.498898,95.459427,230.910141,80.339996,48.382923,57.648262,11.004696,126.722923,67.503937,186.466766,63.58923,40.596283,87.734207,48.835724,66.150002,87.534706,98.139999,85.946884,70.113914,65.129646,125.620003,32.157005,9.56,50.557285,156.814301,136.314499,113.453461,99.641563,770.419983,89.207458,95.309998,142.713669,114.380859,50.086231,64.718094,68.938347,143.93428,67.317871,58.10754,107.026978,20.638544,37.222111,161.704437,164.361908,71.62989,70.835495,72.85569,253.347382,809.869995,149.222397,22.13587,43.56385,44.927345,47.33387,161.566208,45.079086,285.299988,47.512928,1527.040039,366.819672,37.278709,53.428188,20.610001,40.920799,125.006828,57.978363,30.533739,67.767914,94.047691,128.815384,32.490002,73.840828,62.48708,51.492764,25.959999,112.660004,48.0,28.42164,34.285439,43.983799,7.58,74.093086,284.25,136.793961,74.972755,112.154854,112.036697,368.059998,39.069954,56.73,22.945114,87.535782,23.520027,56.711288,28.702126,119.06662,21.084484,70.93486,108.982018,99.660927,27.587267,27.751362,35.724682,771.190002,791.469971,22.516499,62.799999,39.946709,35.041817,49.358669,171.002029,62.546631,57.377804,38.993778,46.679363,266.515991,93.079437,106.878853,168.90062,70.827629,58.919998,44.422447,173.702225,112.75135,72.0,95.902298,52.921478,78.135078,37.225391,118.066887,76.202133,35.411713,111.885422,23.990856,52.863304,38.018066,235.714676,68.832466,73.236153,82.13176,76.59304,72.607124,141.226028,36.748425,47.599998,74.67939,115.32608,75.748589,57.725578,48.095589,92.078911,70.032051,48.362926,27.030001,32.27,72.43,32.528439,110.874062,253.940002,156.508621,42.497669,103.403664,114.103264,109.120003,49.978191,106.550148,78.615662,79.113983,55.403412,36.891678,64.317871,128.554901,80.317528,83.139999,80.160004,75.32,58.519001,48.448605,136.669998,82.848427,67.060555,53.970615,65.269997,55.370354,168.383408,122.467323,68.016251,30.328053,68.41304,50.926544,21.189049,31.443371,75.085381,100.03183,142.104431,37.83654,35.409756,53.842613,24.2442,51.247425,63.0522,103.353401,41.708435,50.809441
2016-12-08,45.259819,47.547756,176.085159,109.897476,58.337563,75.247307,37.623043,119.334152,103.5,71.911407,44.239918,96.066002,237.209488,81.739998,48.324722,57.581287,11.213048,127.363197,67.659431,185.228439,64.470787,40.835934,90.913422,48.554947,66.309998,90.491951,99.300003,86.809586,70.133484,64.733597,126.0,32.354832,10.34,50.756138,160.361801,135.735229,115.532875,99.826813,767.330017,88.179634,95.690002,144.099533,111.362267,50.056622,64.82531,69.923615,144.438171,68.069481,58.925137,106.660576,20.6682,37.162472,162.348953,166.468216,71.991409,71.215721,73.463715,245.884277,807.710022,150.43251,22.50856,43.524361,45.400871,48.104565,161.221375,44.854168,289.540009,48.119682,1548.670044,379.266541,37.52039,53.418514,20.610001,40.95031,125.647194,59.048401,30.56259,68.354271,93.023438,128.932419,32.939999,74.274956,62.624985,51.260284,26.18,113.059998,48.080002,29.043243,34.754837,42.915558,7.6,74.817398,279.0,137.093872,75.193787,111.146973,113.371681,369.059998,39.108475,56.939999,22.907015,88.542282,24.243567,56.334309,28.702126,119.244675,20.954224,71.667465,109.6772,101.797714,28.110388,28.274597,35.724682,776.419983,795.169983,21.985907,64.160004,39.646793,35.012993,49.111134,170.836914,62.498821,57.270393,39.043304,47.976006,268.076904,95.775406,106.628532,169.203461,71.583321,59.310001,44.667408,173.617157,112.633018,73.489998,95.960114,53.242153,79.62114,36.264019,118.429184,78.350052,35.871731,113.696548,24.10865,52.669422,37.980476,229.860687,68.969231,74.063942,82.82309,76.387329,73.310509,142.440674,37.152248,48.060001,75.895882,115.707283,74.945976,60.444042,48.551376,92.637383,69.964149,47.843754,28.82,32.939999,72.739998,32.845181,111.989182,253.289993,156.430069,43.133575,102.470085,114.449554,108.300003,50.503658,105.335808,78.585922,79.394585,55.104145,37.658436,65.108276,127.743507,80.333023,83.190002,81.610001,77.220001,58.904736,48.212864,138.070007,82.156311,66.187744,54.123966,65.610001,55.38002,166.939835,120.749352,68.132942,29.886568,68.161095,50.868664,21.198624,31.300144,75.358665,88.978203,142.154266,37.740387,35.711319,54.173653,24.346493,51.080082,62.973927,103.383087,42.497429,51.22575
2016-12-09,45.753925,49.12114,175.147476,111.6912,58.950634,77.224419,38.128834,120.873131,104.309998,71.191124,44.807709,96.09536,229.624588,81.110001,49.207413,58.356312,11.288811,126.979034,67.115196,188.94342,64.480583,40.557941,89.600914,49.145546,64.940002,89.397774,98.620003,88.005608,70.916336,65.030632,132.070007,31.998743,10.34,50.577171,160.093491,138.49646,115.212204,100.333794,768.659973,87.442703,95.360001,143.38205,111.500366,50.204655,64.883804,70.132614,144.912979,67.910873,59.065544,105.985626,21.547907,36.566124,162.618301,174.639984,70.955704,71.186455,73.326424,247.93689,803.099976,151.497421,22.645866,44.27478,45.6618,47.802139,164.048935,45.201775,287.769989,47.581425,1557.97998,377.527313,37.900177,55.169144,20.809999,41.176556,124.909821,58.940411,30.466421,70.209488,92.308395,129.20549,32.790001,75.656273,61.6203,51.667122,25.950001,113.470001,48.400002,29.597906,34.725487,43.434975,7.72,74.402122,278.809998,134.764496,75.155334,111.728447,113.788872,370.0,39.599609,56.799999,23.268957,88.385925,23.698435,57.1366,28.807541,119.402931,20.945539,71.125977,110.286682,103.255058,27.557655,27.850084,35.187321,789.289978,809.450012,22.140261,62.799999,40.63361,35.387722,49.299263,173.37207,63.368973,57.368038,38.944263,47.32769,267.642212,96.429863,106.464851,172.124298,70.386009,58.900002,45.166744,173.399719,113.402184,74.370003,97.049042,53.290741,78.731461,36.402676,117.988548,75.798164,35.754276,114.670998,24.363876,53.464359,37.952282,229.612183,69.115761,73.635788,82.784142,76.436302,73.003403,144.770386,37.094566,49.23,73.955276,116.498993,75.797531,60.767902,49.195431,93.303627,69.828369,48.313007,28.809999,32.990002,75.169998,32.86438,111.580956,251.139999,157.215561,42.61507,102.10054,115.045937,108.0,50.6399,106.657005,78.447151,80.008415,54.592487,37.48373,64.75592,127.159706,80.007484,82.93,82.129997,76.669998,58.763607,48.55233,139.509995,84.21315,65.664063,54.785301,65.669998,55.235023,168.315582,120.54319,68.09404,28.984406,67.909157,50.598541,21.07415,31.242851,76.002846,90.115944,141.088028,38.31731,36.042068,54.436539,24.193052,50.676476,63.101116,104.145233,42.635509,51.433899
2016-12-12,45.595806,47.092567,172.573822,111.054085,59.429596,76.412041,38.128834,121.167198,105.160004,70.957527,45.250397,95.938812,228.042313,78.370003,49.799103,59.274857,11.374044,126.348618,67.018013,187.47905,64.274887,40.653797,89.581459,49.077774,64.25,90.018784,98.529999,85.025352,71.258827,64.476166,115.080002,31.652544,10.68,50.348499,157.380722,140.7267,112.093117,101.289261,760.119995,87.617233,94.709999,143.293579,111.214294,49.750675,65.108025,70.501106,145.000183,67.068306,57.298225,105.802429,21.330452,36.94381,163.916931,173.733124,71.04364,71.888374,72.159393,247.428726,802.369995,152.146027,22.1751,44.422894,45.294567,47.577759,166.896225,45.215401,286.48999,47.189976,1536.780029,379.218018,37.638767,54.695217,21.09,40.428963,125.501663,58.459381,30.601061,70.632439,91.873573,129.576111,32.349998,75.636543,61.246014,50.495068,25.85,113.220001,48.889999,27.733093,34.236534,43.581982,7.35,74.604942,277.920013,132.345123,75.760727,112.44558,113.649796,382.480011,40.177433,56.259998,23.345154,87.379433,23.044275,57.378262,28.912958,119.076508,20.780544,70.767639,111.562767,102.467308,25.850107,26.003942,35.903805,789.27002,807.900024,22.612972,62.799999,40.536861,35.752838,48.8834,174.489075,63.57933,57.387569,38.657028,47.02317,267.484161,94.153915,108.688881,170.844589,69.110184,59.919998,45.901623,175.942642,111.923027,74.919998,99.246162,52.571651,78.438164,36.208553,117.626266,75.138031,35.176807,115.734047,24.246084,53.338322,38.647785,227.338699,69.233009,73.017311,82.46283,75.515488,72.349541,144.541382,36.613815,48.709999,73.404961,118.180168,74.897049,60.993626,49.056709,92.754944,69.576164,48.322994,27.610001,32.259998,73.239998,33.17152,111.491356,251.610001,156.597,42.36071,101.448982,115.555756,107.029999,50.192272,107.239876,77.812752,80.218872,53.916718,33.960533,63.632217,123.736069,81.332932,83.029999,79.529999,76.080002,59.34692,48.806923,139.440002,84.456848,64.286972,55.532894,66.540001,53.920361,170.708618,118.992096,68.755341,28.725275,69.44989,49.267258,20.853931,31.624792,75.3489,89.74324,140.370605,38.913467,36.421463,54.387852,23.783867,50.194126,63.345741,104.729195,41.885956,50.472427
2016-12-13,45.842861,47.339951,171.446609,112.906616,59.381695,77.361443,38.362278,122.921829,106.150002,71.152184,44.653728,96.271469,230.099243,79.669998,50.361694,60.002037,11.544513,126.082664,68.0093,189.995026,64.950745,40.979721,89.50367,49.426323,65.139999,90.12265,99.150002,85.162605,71.36647,65.120926,110.010002,31.682219,10.54,49.990566,159.715897,143.246567,111.626701,103.47319,774.340027,88.838989,94.919998,144.070053,111.036736,49.257217,65.653915,72.393356,144.496292,67.316116,57.843288,105.088913,20.944962,37.092899,164.138199,174.981308,70.887314,72.288086,72.414375,248.445053,803.0,151.661987,22.1751,44.452511,45.478184,47.470448,165.635147,45.140434,287.380005,47.248692,1540.109985,381.511139,38.11721,55.29488,21.34,40.104355,125.18148,58.694988,31.4762,70.891975,92.781868,129.966202,32.380001,75.567467,62.112789,50.514439,25.83,115.089996,48.209999,27.168869,34.031181,43.444778,7.37,74.421432,283.859985,134.534561,75.299477,113.511597,114.428558,377.220001,39.994453,57.02,23.411827,87.408752,23.232595,57.987225,29.31546,119.244675,21.214741,72.025803,111.819885,102.260521,26.550894,26.695013,35.53561,796.099976,815.340027,22.429676,61.93,40.401413,36.041084,49.06163,173.702301,63.770588,57.914867,38.577793,47.455391,266.328339,93.939018,108.534843,169.301117,69.895309,60.279999,46.344433,177.181015,115.068703,76.279999,100.190536,52.911762,78.27195,37.752293,116.617722,75.748901,35.499802,115.783249,24.452221,53.919987,38.873363,230.182846,69.946136,73.902191,81.995445,76.661606,72.795357,145.408432,36.623432,49.029999,74.328728,118.688416,75.092812,61.572651,49.155994,92.754944,71.002022,48.392883,27.34,32.27,72.550003,33.17152,108.514397,255.020004,157.62793,42.644421,101.176682,115.584618,106.300003,50.309044,107.162163,78.506622,80.841476,54.380108,34.126476,63.994087,124.112068,80.767082,83.57,79.919998,76.599998,59.478634,49.372692,139.589996,85.519386,65.848328,55.897106,66.589996,53.978359,172.58815,122.182632,68.881767,29.176355,69.575867,49.315495,20.863504,30.622198,75.075623,91.704834,141.546417,39.153847,36.401909,54.99152,23.859808,50.194126,63.228325,105.639809,41.649254,50.601288
2016-12-14,45.595806,47.419117,171.087509,112.906616,59.075165,75.413696,37.75922,121.206421,105.809998,70.607117,43.874214,95.576836,227.439087,76.830002,49.178314,59.035648,11.307751,124.762726,67.756615,189.090836,64.656898,40.864697,89.571732,48.632404,66.989998,88.955559,98.599998,84.682236,71.053337,64.912621,113.519997,31.791025,10.55,49.533215,153.843185,143.555542,109.731926,103.833923,768.820007,86.928787,94.459999,142.212418,110.237701,48.813099,64.084457,70.391548,143.585449,67.167427,56.819229,103.0448,20.51005,36.51643,163.561005,174.196732,70.134956,70.133583,72.639931,243.233826,788.960022,149.541855,22.233948,44.472256,45.207592,47.031445,165.270615,44.124893,286.25,47.043175,1528.449951,378.945923,36.982769,56.581257,21.209999,38.668194,121.397514,58.361217,31.129988,69.661575,90.578758,128.620331,31.82,75.25174,62.684078,50.766285,25.66,115.830002,48.009998,26.881973,33.864937,43.856388,7.08,73.996506,288.26001,133.20491,74.136749,112.43589,112.74128,375.700012,39.310703,56.139999,23.030838,86.920158,22.598257,57.126934,29.190874,118.23571,20.728443,72.025803,110.42952,102.457458,27.231937,27.66251,34.819126,797.070007,817.890015,22.082376,61.419998,39.869312,35.18594,48.794289,171.53624,63.053421,57.368038,38.627316,46.944588,263.265778,92.766846,106.532249,167.630707,70.209358,59.959999,45.675507,171.367294,113.333145,75.43,96.991234,53.572552,77.60714,37.160679,115.736488,74.0345,35.176807,114.897385,24.383509,53.813351,38.62899,230.836349,68.988777,73.44548,80.982788,75.721214,72.765625,143.315521,36.286911,47.619999,73.618881,117.652351,73.888885,60.983807,49.046787,92.735367,70.323044,48.10334,26.57,31.67,72.940002,32.912369,101.10688,252.929993,156.960281,42.644421,99.990265,112.795044,105.050003,50.338234,106.151833,78.437225,79.631348,53.009262,33.775063,63.317959,123.409531,79.263374,82.050003,79.120003,78.330002,57.568771,48.684341,138.399994,83.579521,65.140381,54.545685,64.489998,52.876366,170.505157,120.022896,68.113495,28.043852,69.130119,49.653141,20.624136,29.915602,75.046341,90.390564,136.594025,38.500004,35.619484,55.234928,23.090137,49.780685,62.504257,103.798798,41.619675,50.393135
2016-12-15,46.010857,47.795143,172.494034,113.524132,59.410435,75.041763,37.866211,122.088631,105.099998,71.648605,44.018574,96.623688,228.813675,78.919998,49.566303,59.42794,11.175164,123.541306,67.319275,189.307037,64.833206,41.391914,89.902298,49.20364,67.580002,88.836868,100.269997,88.348732,71.963394,64.376976,116.699997,32.701038,10.86,49.582928,150.434814,145.196838,111.160301,103.404922,761.0,87.694809,94.550003,141.209869,110.869041,47.974216,65.059273,70.042976,144.467209,67.385513,57.0257,102.205933,20.322247,36.764908,163.147369,176.540665,70.086105,70.172577,73.493141,242.954849,795.570007,148.864182,22.714521,44.521626,45.381542,46.982674,166.689331,44.540649,286.970001,47.317196,1501.199951,382.58963,37.633835,56.726337,21.26,38.815742,118.806946,59.12693,31.485817,70.171036,91.342117,129.078705,31.76,74.561096,63.068218,51.299038,25.530001,117.18,49.150002,27.398382,34.617924,43.954388,7.03,72.189568,291.160004,133.954712,74.261665,114.684219,113.408775,382.350006,39.387753,57.240002,23.154659,88.297989,22.439672,57.474918,29.353792,118.710518,20.815281,73.068962,111.467537,102.792252,27.034533,27.632891,34.978344,797.849976,815.650024,22.27532,62.82,40.19825,35.560669,50.091373,170.972885,63.359421,56.352505,39.043304,46.256966,264.480927,92.815697,103.932732,170.385483,69.149429,60.369999,45.656666,170.157272,112.711914,77.5,97.106865,54.223621,78.301292,37.530434,115.697334,76.074051,36.145786,116.954559,24.344242,54.239902,39.004944,233.772552,69.057167,73.245667,78.899078,75.838753,73.052933,143.016525,34.960041,47.380001,73.900879,117.681671,74.632774,61.238976,48.540432,93.391792,71.244514,48.932018,25.799999,31.0,74.790001,33.161919,108.096237,256.690002,157.706497,43.524895,101.799065,112.814278,107.139999,50.581509,105.044373,78.803993,80.025955,52.169373,34.077675,64.413101,122.627831,78.643272,81.279999,78.959999,77.050003,56.646759,48.854069,137.5,83.560036,65.838615,54.766136,63.34,53.350033,168.393097,120.130875,68.171844,27.947878,68.878181,50.511723,20.585548,29.228107,74.919456,89.135132,136.79332,38.67308,35.63905,58.594009,23.167103,49.357395,62.435764,101.601479,42.44812,51.860123
2016-12-16,45.368523,47.132153,171.486511,113.671158,59.602016,75.736687,37.058895,120.569252,103.550003,70.169098,44.75959,98.668465,226.291946,76.480003,50.0513,60.097721,11.127811,124.910492,67.455345,189.493805,64.940948,42.340919,88.803673,49.910423,67.190002,88.253334,101.139999,86.986046,72.521179,63.702457,120.040001,32.157005,10.66,48.8969,147.553116,144.212021,108.56591,103.151443,757.77002,87.801476,95.110001,142.969254,110.57309,47.875526,64.718094,70.321838,142.858688,66.810585,56.241131,104.105415,20.025715,36.248074,166.350662,174.981308,70.291283,71.049973,73.551979,247.269302,794.719971,149.570892,22.224138,44.156288,45.023979,45.851032,165.270615,45.249477,286.399994,46.544075,1484.280029,381.491669,37.811405,56.697327,21.4,39.091175,120.640717,58.655716,30.793398,70.901596,89.457878,129.429825,31.76,74.709084,63.570557,49.884823,25.540001,116.620003,48.919998,28.192123,34.539696,44.062195,7.18,71.023819,288.440002,136.723969,72.695328,115.362602,113.714706,392.070007,39.965569,56.52,23.135611,87.623726,21.597195,57.54258,29.31546,118.393982,20.98896,72.216911,112.448418,102.319603,27.370119,27.672382,34.729565,790.799988,809.840027,22.62262,62.150002,40.382072,36.137173,49.437881,172.361877,64.105263,56.30368,38.468845,46.374844,268.472046,91.887741,105.511688,168.001892,68.992416,60.110001,46.090054,171.376755,111.528587,77.160004,98.427063,53.708595,76.86412,36.143841,114.336288,75.679932,35.852158,116.885674,23.637476,54.637371,39.164722,231.471451,68.129105,73.026833,78.135345,75.202034,72.666557,142.059753,33.960083,47.369999,74.639885,118.854584,74.720856,61.278229,49.73185,92.882324,70.701332,48.522675,25.48,30.389999,74.419998,33.795406,106.61274,262.130005,160.966278,42.605286,100.466766,111.400253,105.709999,50.347969,105.423241,77.66407,79.850578,51.918373,34.38028,64.75592,122.152878,80.108246,81.779999,77.900002,76.800003,58.262245,49.287827,137.080002,83.91095,65.15007,55.599987,65.18,53.495029,168.654694,120.091599,68.152397,29.569851,68.781273,50.859016,20.498734,29.333141,75.690514,90.135551,137.012527,39.125,35.609707,56.919338,23.423664,49.31802,62.866287,102.442795,41.452011,51.998894
